# The following table is formatted as tab separated values. 
#GeneName	GeneId	TranscriptId	BioType	variants_impact_HIGH	variants_impact_LOW	variants_impact_MODERATE	variants_impact_MODIFIER	variants_effect_3_prime_UTR_variant	variants_effect_5_prime_UTR_premature_start_codon_gain_variant	variants_effect_5_prime_UTR_variant	variants_effect_conservative_inframe_deletion	variants_effect_conservative_inframe_insertion	variants_effect_disruptive_inframe_deletion	variants_effect_disruptive_inframe_insertion	variants_effect_downstream_gene_variant	variants_effect_frameshift_variant	variants_effect_initiator_codon_variant	variants_effect_intron_variant	variants_effect_missense_variant	variants_effect_non_coding_transcript_exon_variant	variants_effect_non_coding_transcript_variant	variants_effect_protein_protein_contact	variants_effect_sequence_feature	variants_effect_splice_acceptor_variant	variants_effect_splice_donor_variant	variants_effect_splice_region_variant	variants_effect_start_lost	variants_effect_stop_gained	variants_effect_stop_lost	variants_effect_stop_retained_variant	variants_effect_structural_interaction_variant	variants_effect_synonymous_variant	variants_effect_upstream_gene_variant
ACTN2	ENSG00000077522	ENST00000492101	processed_transcript	0	0	0	36	0	0	0	0	0	0	0	16	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	16
ACTN2	ENSG00000077522	ENST00000492634	processed_transcript	0	1	0	314	0	0	0	0	0	0	0	21	0	0	274	0	6	0	0	0	0	0	1	0	0	0	0	0	0	14
ACTN2	ENSG00000077522	ENST00000494762	processed_transcript	0	1	0	98	0	0	0	0	0	0	0	19	0	0	45	0	1	0	0	0	0	0	1	0	0	0	0	0	0	34
ACTN2	ENSG00000077522	ENST00000542672	protein_coding	2	7	3	363	0	0	1	0	0	0	0	24	0	0	325	3	0	0	0	1	0	0	1	0	0	0	0	2	5	14
ACTN2	ENSG00000077522	ENST00000546208	protein_coding	0	3	1	187	0	2	4	0	0	0	0	25	0	0	142	1	0	0	0	0	0	0	0	0	0	0	0	0	1	16
ACTN4P2	ENSG00000214141	ENST00000473049	processed_pseudogene	0	1	0	52	0	0	0	0	0	0	0	17	0	0	3	0	6	0	0	0	0	0	1	0	0	0	0	0	0	27
ACTRT2	ENSG00000169717	ENST00000378404	protein_coding	0	4	4	37	0	0	0	1	0	0	0	14	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	4	23
ADAM15	ENSG00000143537	ENST00000271836	protein_coding	0	4	5	34	1	0	0	0	0	0	0	6	0	0	21	5	0	0	0	0	0	0	2	0	0	0	0	0	3	7
ADAM15	ENSG00000143537	ENST00000355956	protein_coding	0	4	6	33	1	0	0	0	0	0	0	6	0	0	20	6	0	0	0	0	0	0	2	0	0	0	0	0	3	7
ADAM15	ENSG00000143537	ENST00000356955	protein_coding	0	4	6	33	1	0	0	0	0	0	0	6	0	0	20	6	0	0	0	0	0	0	2	0	0	0	0	0	3	7
ADAM15	ENSG00000143537	ENST00000359280	protein_coding	0	4	5	34	1	0	0	0	0	0	0	6	0	0	21	5	0	0	0	0	0	0	2	0	0	0	0	0	3	7
ADAM15	ENSG00000143537	ENST00000360674	protein_coding	0	3	5	35	1	0	0	0	0	0	0	6	0	0	22	5	0	0	0	0	0	0	1	0	0	0	0	0	2	7
ADAM15	ENSG00000143537	ENST00000368410	protein_coding	0	3	2	38	1	0	0	0	0	0	0	6	0	0	25	2	0	0	0	0	0	0	2	0	0	0	0	0	2	7
ADAM15	ENSG00000143537	ENST00000368412	protein_coding	0	4	5	34	1	0	0	0	0	0	0	6	0	0	21	5	0	0	0	0	0	0	1	0	0	0	0	0	3	7
ADAM15	ENSG00000143537	ENST00000368413	protein_coding	0	3	2	38	1	0	0	0	0	0	0	6	0	0	25	2	0	0	0	0	0	0	2	0	0	0	0	0	2	7
ADAM15	ENSG00000143537	ENST00000447332	protein_coding	0	2	4	32	1	0	0	0	0	0	0	13	0	0	11	4	0	0	0	0	0	0	0	0	0	0	0	0	2	7
ADAM15	ENSG00000143537	ENST00000449910	protein_coding	0	4	6	33	1	0	0	0	0	0	0	6	0	0	20	6	0	0	0	0	0	0	2	0	0	0	0	0	3	7
ADAM15	ENSG00000143537	ENST00000461234	processed_transcript	0	2	0	29	0	0	0	0	0	0	0	7	0	0	9	0	3	0	0	0	0	0	2	0	0	0	0	0	0	12
ADAM15	ENSG00000143537	ENST00000461564	retained_intron	0	2	0	41	0	0	0	0	0	0	0	8	0	0	19	0	9	0	0	0	0	0	2	0	0	0	0	0	0	7
ADAM15	ENSG00000143537	ENST00000462116	processed_transcript	0	1	0	29	0	0	0	0	0	0	0	8	0	0	6	0	3	0	0	0	0	0	1	0	0	0	0	0	0	13
ADAM15	ENSG00000143537	ENST00000464824	retained_intron	0	0	0	21	0	0	0	0	0	0	0	6	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	14
ADAM15	ENSG00000143537	ENST00000468053	processed_transcript	0	1	0	24	0	0	0	0	0	0	0	9	0	0	5	0	2	0	0	0	0	0	1	0	0	0	0	0	0	9
ADAM15	ENSG00000143537	ENST00000470779	processed_transcript	0	0	0	29	0	0	0	0	0	0	0	13	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	14
ADAM15	ENSG00000143537	ENST00000472434	processed_transcript	0	2	0	41	0	0	0	0	0	0	0	6	0	0	20	0	10	0	0	0	0	0	2	0	0	0	0	0	0	7
ADAM15	ENSG00000143537	ENST00000473905	processed_transcript	0	0	0	35	0	0	0	0	0	0	0	13	0	0	12	0	4	0	0	0	0	0	0	0	0	0	0	0	0	6
ADAM15	ENSG00000143537	ENST00000474709	processed_transcript	0	0	0	30	0	0	0	0	0	0	0	6	0	0	9	0	2	0	0	0	0	0	0	0	0	0	0	0	0	13
ADAM15	ENSG00000143537	ENST00000477533	processed_transcript	0	0	0	27	0	0	0	0	0	0	0	13	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7
ADAM15	ENSG00000143537	ENST00000480331	processed_transcript	0	0	0	35	0	0	0	0	0	0	0	13	0	0	12	0	4	0	0	0	0	0	0	0	0	0	0	0	0	6
ADAM15	ENSG00000143537	ENST00000485346	processed_transcript	0	0	0	27	0	0	0	0	0	0	0	13	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7
ADAM15	ENSG00000143537	ENST00000487956	processed_transcript	0	0	0	35	0	0	0	0	0	0	0	13	0	0	11	0	4	0	0	0	0	0	0	0	0	0	0	0	0	7
ADAM15	ENSG00000143537	ENST00000498481	retained_intron	0	3	0	28	0	0	0	0	0	0	0	6	0	0	9	0	4	0	0	0	0	0	3	0	0	0	0	0	0	12
ADAM15	ENSG00000143537	ENST00000525020	retained_intron	0	0	0	31	0	0	0	0	0	0	0	14	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16
ADAM15	ENSG00000143537	ENST00000526491	nonsense_mediated_decay	0	4	6	33	1	0	0	0	0	0	0	6	0	0	20	6	0	0	0	0	0	0	2	0	0	0	0	0	3	7
ADAM15	ENSG00000143537	ENST00000527418	retained_intron	0	2	0	42	0	0	0	0	0	0	0	6	0	0	17	0	15	0	0	0	0	0	2	0	0	0	0	0	0	6
ADAM15	ENSG00000143537	ENST00000529473	nonsense_mediated_decay	0	4	5	34	1	0	0	0	0	0	0	6	0	0	21	5	0	0	0	0	0	0	2	0	0	0	0	0	3	7
ADAM15	ENSG00000143537	ENST00000531455	protein_coding	0	4	5	34	0	0	0	0	0	0	0	7	0	0	21	5	0	0	0	0	0	0	2	0	0	0	0	0	3	7
ADAM15	ENSG00000143537	ENST00000531703	processed_transcript	0	0	0	27	0	0	0	0	0	0	0	13	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7
ADAM15	ENSG00000143537	ENST00000531831	processed_transcript	0	0	0	27	0	0	0	0	0	0	0	13	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7
ADAM15	ENSG00000143537	ENST00000533732	processed_transcript	0	0	0	28	0	0	0	0	0	0	0	13	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6
ADAM15	ENSG00000143537	ENST00000534019	retained_intron	0	0	0	29	0	0	0	0	0	0	0	13	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	14
ADAM30	ENSG00000134249	ENST00000369400	protein_coding	0	1	5	19	0	0	1	0	0	0	0	11	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	1	7
ADAMTS4	ENSG00000158859	ENST00000367995	protein_coding	0	3	5	30	0	0	0	0	0	0	0	15	0	0	4	5	0	0	0	0	0	0	0	0	0	0	0	0	3	11
ADAMTS4	ENSG00000158859	ENST00000367996	protein_coding	0	4	10	58	19	0	0	0	0	0	0	15	0	0	13	9	0	0	0	1	0	0	1	0	0	0	0	0	4	11
ADAMTS4	ENSG00000158859	ENST00000478394	processed_transcript	0	0	0	40	0	0	0	0	0	0	0	21	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	16
ADAMTSL4	ENSG00000143382	ENST00000271643	protein_coding	0	2	12	62	1	1	1	0	0	0	0	10	0	0	32	12	0	0	0	0	0	0	0	0	0	0	0	0	1	18
ADAMTSL4	ENSG00000143382	ENST00000369038	protein_coding	0	1	12	53	1	0	0	0	0	0	0	10	0	0	26	12	0	0	0	0	0	0	0	0	0	0	0	0	1	16
ADAMTSL4	ENSG00000143382	ENST00000369039	protein_coding	0	2	12	55	0	0	0	0	0	0	0	10	0	0	29	12	0	0	0	0	0	0	1	0	0	0	0	0	2	16
ADAMTSL4	ENSG00000143382	ENST00000369041	protein_coding	0	3	10	56	0	1	1	0	0	0	0	10	0	0	27	10	0	0	0	0	0	0	0	0	0	0	0	0	2	18
ADAMTSL4	ENSG00000143382	ENST00000483335	processed_transcript	0	0	0	50	0	0	0	0	0	0	0	25	0	0	2	0	5	0	0	0	0	0	0	0	0	0	0	0	0	18
ADAMTSL4	ENSG00000143382	ENST00000489159	retained_intron	0	0	0	48	0	0	0	0	0	0	0	10	0	0	5	0	4	0	0	0	0	0	0	0	0	0	0	0	0	29
ADAMTSL4-AS1	ENSG00000203804	ENST00000369035	protein_coding	0	0	0	28	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11
ADAR	ENSG00000160710	ENST00000292205	protein_coding	0	2	3	134	7	0	0	0	0	0	0	17	0	0	98	3	0	0	0	0	0	0	1	0	0	0	0	0	1	13
ADAR	ENSG00000160710	ENST00000368471	protein_coding	0	2	2	135	7	0	1	0	0	0	0	17	0	0	98	2	0	0	0	0	0	0	1	0	0	0	0	0	1	13
ADAR	ENSG00000160710	ENST00000368474	protein_coding	0	2	19	88	7	0	0	0	0	0	0	17	0	0	47	3	0	0	0	16	0	0	1	0	0	0	0	0	1	18
ADAR	ENSG00000160710	ENST00000463920	retained_intron	0	0	0	97	0	0	0	0	0	0	0	12	0	0	68	0	4	0	0	0	0	0	0	0	0	0	0	0	0	13
ADAR	ENSG00000160710	ENST00000471068	processed_transcript	0	0	0	92	0	0	0	0	0	0	0	11	0	0	68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13
ADAR	ENSG00000160710	ENST00000492630	retained_intron	0	1	0	24	0	0	0	0	0	0	0	18	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	6
ADAR	ENSG00000160710	ENST00000494866	processed_transcript	0	0	0	92	0	0	0	0	0	0	0	11	0	0	68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13
ADAR	ENSG00000160710	ENST00000526905	processed_transcript	0	0	0	48	0	0	0	0	0	0	0	11	0	0	20	0	1	0	0	0	0	0	0	0	0	0	0	0	0	16
ADAR	ENSG00000160710	ENST00000529168	protein_coding	0	2	3	62	0	0	0	0	0	0	0	18	0	0	30	3	0	0	0	0	0	0	1	0	0	0	0	0	1	15
ADAR	ENSG00000160710	ENST00000530954	retained_intron	0	0	0	30	0	0	0	0	0	0	0	16	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10
ADAR	ENSG00000160710	ENST00000534279	retained_intron	0	0	0	29	0	0	0	0	0	0	0	14	0	0	3	0	2	0	0	0	0	0	0	0	0	0	0	0	0	10
ADC	ENSG00000142920	ENST00000294517	protein_coding	0	0	3	89	0	0	2	0	0	0	0	9	0	0	66	3	0	0	0	0	0	0	0	0	0	0	0	0	0	12
ADC	ENSG00000142920	ENST00000358680	protein_coding	0	0	1	68	0	0	2	0	0	0	0	8	0	0	46	1	0	0	0	0	0	0	0	0	0	0	0	0	0	12
ADC	ENSG00000142920	ENST00000373440	protein_coding	0	0	1	66	0	0	0	0	0	0	0	8	0	0	45	1	0	0	0	0	0	0	0	0	0	0	0	0	0	13
ADC	ENSG00000142920	ENST00000373441	protein_coding	0	0	3	86	0	0	0	0	0	0	0	8	0	0	65	3	0	0	0	0	0	0	0	0	0	0	0	0	0	13
ADC	ENSG00000142920	ENST00000373443	protein_coding	0	0	3	89	0	0	2	0	0	0	0	9	0	0	66	3	0	0	0	0	0	0	0	0	0	0	0	0	0	12
ADC	ENSG00000142920	ENST00000398167	protein_coding	0	0	3	89	0	0	2	0	0	0	0	9	0	0	66	3	0	0	0	0	0	0	0	0	0	0	0	0	0	12
ADC	ENSG00000142920	ENST00000462920	processed_transcript	0	0	0	50	0	0	0	0	0	0	0	8	0	0	26	0	4	0	0	0	0	0	0	0	0	0	0	0	0	12
ADC	ENSG00000142920	ENST00000471119	processed_transcript	0	0	0	92	0	0	0	0	0	0	0	9	0	0	67	0	4	0	0	0	0	0	0	0	0	0	0	0	0	12
ADC	ENSG00000142920	ENST00000473089	processed_transcript	0	0	0	61	0	0	0	0	0	0	0	11	0	0	35	0	3	0	0	0	0	0	0	0	0	0	0	0	0	12
ADC	ENSG00000142920	ENST00000475935	processed_transcript	0	0	0	92	0	0	0	0	0	0	0	9	0	0	63	0	8	0	0	0	0	0	0	0	0	0	0	0	0	12
ADC	ENSG00000142920	ENST00000477570	processed_transcript	0	0	0	61	0	0	0	0	0	0	0	11	0	0	34	0	4	0	0	0	0	0	0	0	0	0	0	0	0	12
ADC	ENSG00000142920	ENST00000478204	processed_transcript	0	0	0	89	0	0	0	0	0	0	0	9	0	0	59	0	7	0	0	0	0	0	0	0	0	0	0	0	0	14
ADC	ENSG00000142920	ENST00000478635	processed_transcript	0	0	0	52	0	0	0	0	0	0	0	7	0	0	28	0	5	0	0	0	0	0	0	0	0	0	0	0	0	12
ADC	ENSG00000142920	ENST00000481886	processed_transcript	0	0	0	92	0	0	0	0	0	0	0	9	0	0	67	0	4	0	0	0	0	0	0	0	0	0	0	0	0	12
ADC	ENSG00000142920	ENST00000483027	processed_transcript	0	0	0	55	0	0	0	0	0	0	0	8	0	0	31	0	4	0	0	0	0	0	0	0	0	0	0	0	0	12
ADC	ENSG00000142920	ENST00000484656	processed_transcript	0	0	0	91	0	0	0	0	0	0	0	9	0	0	57	0	12	0	0	0	0	0	0	0	0	0	0	0	0	13
ADC	ENSG00000142920	ENST00000492420	processed_transcript	0	0	0	52	0	0	0	0	0	0	0	7	0	0	28	0	5	0	0	0	0	0	0	0	0	0	0	0	0	12
ADC	ENSG00000142920	ENST00000492521	processed_transcript	0	0	0	28	0	0	0	0	0	0	0	11	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14
ADC	ENSG00000142920	ENST00000495135	processed_transcript	0	0	0	33	0	0	0	0	0	0	0	11	0	0	8	0	2	0	0	0	0	0	0	0	0	0	0	0	0	12
ADC	ENSG00000142920	ENST00000497280	processed_transcript	0	0	0	22	0	0	0	0	0	0	0	8	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	11
ADC	ENSG00000142920	ENST00000497710	processed_transcript	0	0	0	50	0	0	0	0	0	0	0	9	0	0	26	0	3	0	0	0	0	0	0	0	0	0	0	0	0	12
ADCK3	ENSG00000163050	ENST00000366777	protein_coding	10	8	3	222	8	0	0	0	0	0	0	35	0	0	160	3	0	0	0	0	0	0	0	0	0	0	0	10	8	19
ADCK3	ENSG00000163050	ENST00000366778	protein_coding	0	7	3	223	8	0	0	0	0	0	0	35	0	0	162	3	0	0	0	0	0	0	1	0	0	0	0	0	6	19
ADCK3	ENSG00000163050	ENST00000366779	protein_coding	10	10	3	375	8	2	13	0	0	0	0	34	0	0	294	3	0	0	0	0	0	0	0	0	0	0	0	10	8	26
ADCK3	ENSG00000163050	ENST00000433743	protein_coding	0	4	0	152	0	0	1	0	0	0	0	40	0	0	90	0	0	0	0	0	0	0	0	0	0	0	0	0	4	21
ADCK3	ENSG00000163050	ENST00000458507	protein_coding	0	5	0	227	4	0	0	0	0	0	0	38	0	0	166	0	0	0	0	0	0	0	0	0	0	0	0	0	5	19
ADCK3	ENSG00000163050	ENST00000464693	processed_transcript	0	1	0	82	0	0	0	0	0	0	0	35	0	0	23	0	4	0	0	0	0	0	1	0	0	0	0	0	0	21
ADCK3	ENSG00000163050	ENST00000476488	processed_transcript	0	0	0	52	0	0	0	0	0	0	0	20	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24
ADCK3	ENSG00000163050	ENST00000478406	processed_transcript	0	0	0	233	0	0	0	0	0	0	0	35	0	0	157	0	22	0	0	0	0	0	0	0	0	0	0	0	0	19
ADCK3	ENSG00000163050	ENST00000479852	processed_transcript	0	0	0	86	0	0	0	0	0	0	0	35	0	0	15	0	15	0	0	0	0	0	0	0	0	0	0	0	0	21
ADCK3	ENSG00000163050	ENST00000485462	processed_transcript	0	0	0	103	0	0	0	0	0	0	0	35	0	0	40	0	13	0	0	0	0	0	0	0	0	0	0	0	0	15
ADCK3	ENSG00000163050	ENST00000485677	processed_transcript	0	0	0	51	0	0	0	0	0	0	0	16	0	0	11	0	3	0	0	0	0	0	0	0	0	0	0	0	0	21
ADCK3	ENSG00000163050	ENST00000489044	processed_transcript	0	0	0	165	0	0	0	0	0	0	0	20	0	0	120	0	6	0	0	0	0	0	0	0	0	0	0	0	0	19
ADCY10	ENSG00000143199	ENST00000367848	protein_coding	0	20	11	532	0	0	0	0	0	0	0	25	0	0	483	11	0	0	0	14	0	0	1	0	0	0	0	0	5	25
ADCY10	ENSG00000143199	ENST00000367851	protein_coding	30	21	11	532	0	0	0	0	0	0	0	25	0	0	483	11	0	0	0	15	0	0	1	0	0	0	0	30	5	25
ADCY10	ENSG00000143199	ENST00000476818	protein_coding	0	0	0	87	1	0	0	0	0	0	0	21	0	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25
ADCY10	ENSG00000143199	ENST00000485964	nonsense_mediated_decay	0	3	2	243	6	0	0	0	0	0	0	25	0	0	184	2	0	0	0	0	0	0	1	0	0	0	0	0	2	29
ADCY10	ENSG00000143199	ENST00000545172	protein_coding	0	6	11	533	2	0	1	0	0	0	0	24	0	0	483	11	0	0	0	0	0	0	1	0	0	0	0	0	5	24
ADH5P2	ENSG00000232676	ENST00000425922	processed_pseudogene	0	0	0	51	0	0	0	0	0	0	0	19	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	28
ADH5P3	ENSG00000223694	ENST00000433842	processed_pseudogene	0	0	0	46	0	0	0	0	0	0	0	19	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	25
ADIPOR1	ENSG00000159346	ENST00000340990	protein_coding	0	3	0	102	4	1	3	0	0	0	0	21	0	0	62	0	0	0	0	0	0	0	1	0	0	0	0	0	1	13
ADIPOR1	ENSG00000159346	ENST00000367254	protein_coding	0	2	0	88	0	0	1	0	0	0	0	17	0	0	56	0	0	0	0	0	0	0	1	0	0	0	0	0	1	15
ADIPOR1	ENSG00000159346	ENST00000417068	protein_coding	0	2	0	88	0	0	2	0	0	0	0	17	0	0	58	0	0	0	0	0	0	0	1	0	0	0	0	0	1	12
ADIPOR1	ENSG00000159346	ENST00000426229	protein_coding	0	2	0	86	0	0	1	0	0	0	0	18	0	0	53	0	0	0	0	0	0	0	1	0	0	0	0	0	1	15
ADIPOR1	ENSG00000159346	ENST00000436244	protein_coding	0	2	0	102	4	0	2	0	0	0	0	21	0	0	64	0	0	0	0	0	0	0	1	0	0	0	0	0	1	12
ADIPOR1	ENSG00000159346	ENST00000495562	retained_intron	0	0	0	57	0	0	0	0	0	0	0	21	0	0	6	0	6	0	0	0	0	0	0	0	0	0	0	0	0	24
ADORA1	ENSG00000163485	ENST00000309502	protein_coding	0	1	2	211	8	0	0	0	0	0	0	17	0	0	179	2	0	0	0	0	0	0	0	0	0	0	0	0	1	7
ADORA1	ENSG00000163485	ENST00000337894	protein_coding	0	1	2	153	8	0	0	0	0	0	0	17	0	0	122	2	0	0	0	0	0	0	0	0	0	0	0	0	1	6
ADORA1	ENSG00000163485	ENST00000367235	protein_coding	0	1	1	150	8	0	0	0	0	0	0	15	0	0	122	1	0	0	0	0	0	0	0	0	0	0	0	0	1	5
ADORA1	ENSG00000163485	ENST00000367236	protein_coding	0	1	2	154	8	0	0	0	0	0	0	17	0	0	122	2	0	0	0	0	0	0	0	0	0	0	0	0	1	7
ADORA1	ENSG00000163485	ENST00000464019	processed_transcript	0	0	0	149	0	0	0	0	0	0	0	20	0	0	119	0	2	0	0	0	0	0	0	0	0	0	0	0	0	8
ADORA1	ENSG00000163485	ENST00000467253	processed_transcript	0	0	0	94	0	0	0	0	0	0	0	20	0	0	54	0	1	0	0	0	0	0	0	0	0	0	0	0	0	19
ADORA1	ENSG00000163485	ENST00000472535	processed_transcript	0	0	0	103	0	0	0	0	0	0	0	15	0	0	63	0	8	0	0	0	0	0	0	0	0	0	0	0	0	17
ADORA2BP	ENSG00000236136	ENST00000429195	processed_pseudogene	0	0	0	45	0	0	0	0	0	0	0	14	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	27
ADORA3	ENSG00000121933	ENST00000241356	protein_coding	0	3	3	49	5	0	1	0	0	0	0	10	0	0	11	3	0	0	0	0	0	0	0	0	0	0	0	0	3	22
ADORA3	ENSG00000121933	ENST00000369716	protein_coding	0	2	2	113	2	0	0	0	0	0	0	10	0	0	79	2	0	0	0	0	0	0	0	0	0	0	0	0	2	22
ADORA3	ENSG00000121933	ENST00000369717	protein_coding	0	1	1	325	2	0	1	0	0	0	0	10	0	0	306	1	0	0	0	0	0	0	0	0	0	0	0	0	1	6
ADORA3	ENSG00000121933	ENST00000414219	protein_coding	0	0	1	62	2	0	0	0	0	0	0	10	0	0	31	1	0	0	0	0	0	0	0	0	0	0	0	0	0	19
ADORA3	ENSG00000121933	ENST00000442484	protein_coding	0	0	1	62	0	0	0	0	0	0	0	18	0	0	23	1	0	0	0	0	0	0	0	0	0	0	0	0	0	21
ADORA3	ENSG00000121933	ENST00000443498	protein_coding	0	0	1	325	1	0	0	0	0	0	0	10	0	0	307	1	0	0	0	0	0	0	0	0	0	0	0	0	0	7
ADORA3	ENSG00000121933	ENST00000463993	processed_transcript	0	0	0	57	0	0	0	0	0	0	0	22	0	0	13	0	3	0	0	0	0	0	0	0	0	0	0	0	0	19
ADORA3	ENSG00000121933	ENST00000472933	processed_transcript	0	1	0	56	0	0	0	0	0	0	0	17	0	0	19	0	2	0	0	0	0	0	1	0	0	0	0	0	0	19
ADORA3	ENSG00000121933	ENST00000486342	processed_transcript	0	0	0	48	0	0	0	0	0	0	0	14	0	0	9	0	5	0	0	0	0	0	0	0	0	0	0	0	0	20
ADORA3	ENSG00000121933	ENST00000495493	processed_transcript	0	0	0	54	0	0	0	0	0	0	0	14	0	0	13	0	5	0	0	0	0	0	0	0	0	0	0	0	0	22
ADPRHL2	ENSG00000116863	ENST00000373178	protein_coding	0	2	1	43	1	0	0	0	0	0	0	17	0	0	7	1	0	0	0	1	0	0	0	0	0	0	0	0	1	18
ADSS	ENSG00000035687	ENST00000366535	protein_coding	1	8	1	148	3	0	1	0	0	0	0	16	0	0	121	1	0	0	0	8	0	0	0	0	0	0	0	1	0	7
ADSS	ENSG00000035687	ENST00000462358	processed_transcript	0	0	0	49	0	0	0	0	0	0	0	23	0	0	15	0	2	0	0	0	0	0	0	0	0	0	0	0	0	9
ADSS	ENSG00000035687	ENST00000468215	processed_transcript	0	0	0	68	0	0	0	0	0	0	0	22	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16
AGBL4	ENSG00000186094	ENST00000334103	protein_coding	0	2	1	533	0	0	1	0	0	0	0	29	0	0	495	1	0	0	0	0	0	0	1	0	0	0	0	0	1	9
AGBL4	ENSG00000186094	ENST00000371836	protein_coding	0	2	1	2566	3	0	0	0	0	0	0	18	0	0	2541	1	0	0	0	0	0	0	1	0	0	0	0	0	1	5
AGBL4	ENSG00000186094	ENST00000371838	protein_coding	0	4	1	3076	0	0	0	0	0	0	0	4	0	0	3069	1	0	0	0	0	0	0	2	0	0	0	0	0	2	5
AGBL4	ENSG00000186094	ENST00000371839	protein_coding	0	337	2	3393	4	0	0	0	0	0	0	26	0	0	3360	2	0	0	0	333	0	0	2	0	0	0	0	0	2	5
AGBL4	ENSG00000186094	ENST00000416121	protein_coding	0	3	2	1362	12	0	0	0	0	0	0	16	0	0	1322	2	0	0	0	0	0	0	2	0	0	0	0	0	1	14
AGBL4	ENSG00000186094	ENST00000497451	processed_transcript	0	0	0	638	0	0	0	0	0	0	0	7	0	0	620	0	1	0	0	0	0	0	0	0	0	0	0	0	0	10
AGBL4-IT1	ENSG00000225623	ENST00000457061	sense_intronic	0	0	0	195	0	0	0	0	0	0	0	6	0	0	177	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12
AGL	ENSG00000162688	ENST00000294724	protein_coding	0	5	11	343	7	1	1	0	0	0	0	22	0	0	299	11	0	0	0	0	0	0	1	0	0	0	0	0	3	15
AGL	ENSG00000162688	ENST00000361302	protein_coding	0	5	12	341	7	1	1	0	0	0	0	22	0	0	298	12	0	0	0	0	0	0	1	0	0	0	0	0	3	14
AGL	ENSG00000162688	ENST00000361522	protein_coding	0	6	11	305	7	2	2	0	0	0	0	22	0	0	234	11	0	0	0	0	0	0	1	0	0	0	0	0	3	41
AGL	ENSG00000162688	ENST00000361915	protein_coding	0	5	11	346	7	1	1	0	0	0	0	22	0	0	299	11	0	0	0	0	0	0	1	0	0	0	0	0	3	18
AGL	ENSG00000162688	ENST00000370161	protein_coding	0	4	12	338	7	0	0	0	0	0	0	22	0	0	292	12	0	0	0	0	0	0	1	0	0	0	0	0	3	18
AGL	ENSG00000162688	ENST00000370163	protein_coding	0	5	11	343	7	1	1	0	0	0	0	22	0	0	299	11	0	0	0	0	0	0	1	0	0	0	0	0	3	15
AGL	ENSG00000162688	ENST00000370165	protein_coding	1	4	11	342	7	0	0	0	0	0	0	22	0	0	300	11	0	0	0	0	1	0	1	0	0	0	0	0	3	15
AGL	ENSG00000162688	ENST00000477753	processed_transcript	0	0	0	63	0	0	0	0	0	0	0	19	0	0	7	0	4	0	0	0	0	0	0	0	0	0	0	0	0	33
AGMAT	ENSG00000116771	ENST00000375826	protein_coding	0	8	3	117	6	1	2	0	0	0	0	17	0	0	51	3	0	0	0	0	0	0	1	0	0	0	0	0	6	42
AGO1	ENSG00000092847	ENST00000373204	protein_coding	0	1	1	99	20	0	0	0	0	0	0	9	0	0	61	0	0	0	0	1	0	0	0	0	0	0	0	0	1	9
AGO1	ENSG00000092847	ENST00000373206	protein_coding	0	1	0	103	2	0	1	0	0	0	0	7	0	0	84	0	0	0	0	0	0	0	0	0	0	0	0	0	1	9
AGO3	ENSG00000126070	ENST00000246314	protein_coding	0	3	0	238	1	0	0	0	0	0	0	6	0	0	220	0	0	0	0	0	0	0	1	0	0	0	0	0	2	12
AGO3	ENSG00000126070	ENST00000324350	protein_coding	0	0	0	134	0	0	0	0	0	0	0	8	0	0	114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12
